Sales_Date,Product_ID,Product_Name,Price,Cost,Sales_Quantity,Initial_Stock,End_Stock
28/07/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,961,950
28/07/2023,P0081,Casual Baju Kurung,325.12,298.43,9,967,947
28/07/2023,P0091,Kurta with Batik Print,268.96,142.99,9,990,988
29/07/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
29/07/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,947,946
29/07/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,947
29/07/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,962,961
29/07/2023,P0066,Batik Maxi Dress,117.26,210.21,9,961,956
29/07/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,957,955
29/07/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,972,956
29/07/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,950,931
29/07/2023,P0081,Casual Baju Kurung,325.12,298.43,9,947,936
29/07/2023,P0091,Kurta with Batik Print,268.96,142.99,9,988,981
30/07/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
30/07/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,946,934
30/07/2023,P0063,Modern Baju Kurung,120.63,154.65,9,947,932
30/07/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,961,958
30/07/2023,P0066,Batik Maxi Dress,117.26,210.21,9,956,945
30/07/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,955,946
30/07/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,956,941
30/07/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,931,920
30/07/2023,P0081,Casual Baju Kurung,325.12,298.43,9,936,932
30/07/2023,P0091,Kurta with Batik Print,268.96,142.99,9,981,965
31/07/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
31/07/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,981
31/07/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,982
31/07/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,989
31/07/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,985
31/07/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,988
31/07/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,985
31/07/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,993
31/07/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,993
31/07/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,996
01/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
01/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,981,981
01/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,982,965
01/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,989,982
01/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,985,966
01/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,988,983
01/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,985,966
01/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,993,986
01/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,993,982
01/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,996,990
02/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
02/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,981,970
02/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,965,952
02/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,982,962
02/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,966,966
02/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,983,982
02/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,966,947
02/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,986,983
02/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,982,967
02/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,990,990
03/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
03/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,970,962
03/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,952,952
03/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,962,950
03/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,966,949
03/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,982,974
03/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,947,946
03/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,983,973
03/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,967,966
03/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,990,988
04/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
04/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,962,957
04/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,952,948
04/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,950,947
04/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,949,930
04/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,974,960
04/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,946,936
04/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,973,954
04/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,966,949
04/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,988,979
05/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
05/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,957,948
05/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,946
05/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,947,933
05/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,930,919
05/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,960,948
05/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,936,919
05/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,954,945
05/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,949,933
05/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,979,966
06/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
06/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,948,942
06/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,946,932
06/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,933,931
06/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,919,914
06/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,948,940
06/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,919,906
06/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,945,925
06/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,933,918
06/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,966,964
07/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
07/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,983
07/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,991
07/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,999
07/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,999
07/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,983
07/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,981
07/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,999
07/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,998
07/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,1000
08/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
08/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,983,970
08/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,991,989
08/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,999,986
08/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,999,996
08/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,983,964
08/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,981,968
08/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,999,997
08/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,998,998
08/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,992
09/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
09/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,970,969
09/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,989,986
09/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,986,974
09/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,996,991
09/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,964,963
09/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,968,948
09/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,997,983
09/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,998,978
09/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,992,989
10/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
10/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,969,956
10/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,986,976
10/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,974,963
10/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,991,979
10/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,963,958
10/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,948,931
10/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,983,982
10/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,978,966
10/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,989,971
11/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
11/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,956,955
11/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,976,959
11/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,963,959
11/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,979,961
11/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,958,948
11/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,931,930
11/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,982,968
11/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,966,948
11/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,971,963
12/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
12/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,955,935
12/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,959,953
12/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,959,951
12/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,961,943
12/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,948,930
12/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,930,917
12/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,968,953
12/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,948,946
12/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,963,948
13/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
13/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,935,929
13/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,953,947
13/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,951,948
13/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,943,943
13/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,930,926
13/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,917,901
13/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,953,934
13/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,946,943
13/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,948,929
14/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
14/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,983
14/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,994
14/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,995
14/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,997
14/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,998
14/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,981
14/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,987
14/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,994
14/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,994
15/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
15/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,983,963
15/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,994,985
15/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,995,991
15/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,997,993
15/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,998,978
15/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,981,967
15/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,987,981
15/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,994,993
15/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,994,990
16/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
16/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,963,946
16/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,985,968
16/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,991,979
16/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,993,993
16/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,978,958
16/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,967,947
16/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,981,977
16/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,993,973
16/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,990,978
17/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
17/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,946,930
17/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,968,948
17/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,979,963
17/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,993,990
17/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,958,939
17/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,947,927
17/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,977,974
17/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,973,971
17/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,978,977
18/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
18/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,930,923
18/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,943
18/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,963,948
18/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,990,971
18/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,939,920
18/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,927,919
18/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,974,965
18/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,971,954
18/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,977,957
19/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
19/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,923,915
19/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,943,943
19/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,948,936
19/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,971,962
19/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,920,912
19/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,919,911
19/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,965,964
19/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,954,938
19/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,957,942
20/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
20/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,915,908
20/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,943,936
20/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,936,927
20/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,962,962
20/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,912,911
20/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,911,901
20/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,964,957
20/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,938,921
20/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,942,926
21/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
21/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,982
21/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,996
21/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,984
21/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,986
21/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,1000
21/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,989
21/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,993
21/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,988
21/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,988
22/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
22/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,982,970
22/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,996,992
22/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,984,974
22/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,986,979
22/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,984
22/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,989,987
22/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,993,974
22/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,988,988
22/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,988,968
23/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
23/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,970,960
23/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,992,986
23/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,974,961
23/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,979,972
23/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,984,966
23/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,987,973
23/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,974,956
23/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,988,985
23/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,968,950
24/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
24/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,960,953
24/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,986,971
24/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,961,957
24/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,972,962
24/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,966,952
24/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,973,968
24/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,956,940
24/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,985,981
24/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,950,943
25/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
25/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,953,939
25/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,971,968
25/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,957,949
25/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,962,955
25/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,952,936
25/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,968,966
25/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,940,937
25/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,981,980
25/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,943,930
26/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
26/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,939,930
26/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,968,961
26/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,949,941
26/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,955,947
26/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,936,925
26/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,966,963
26/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,937,936
26/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,980,963
26/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,930,918
27/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
27/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,930,920
27/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,961,954
27/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,941,926
27/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,947,927
27/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,925,909
27/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,963,949
27/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,936,919
27/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,963,962
27/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,918,910
28/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
28/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,981
28/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,982
28/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,987
28/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,993
28/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,989
28/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,980
28/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,987
28/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,983
28/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,984
29/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
29/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,981,965
29/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,982,965
29/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,987,985
29/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,993,973
29/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,989,975
29/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,972
29/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,987,967
29/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,983,977
29/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,984,972
30/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
30/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,965,958
30/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,965,955
30/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,985,978
30/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,973,953
30/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,975,964
30/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,972,966
30/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,967,957
30/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,977,964
30/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,972,960
31/08/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
31/08/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,958,944
31/08/2023,P0063,Modern Baju Kurung,120.63,154.65,9,955,937
31/08/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,978,977
31/08/2023,P0066,Batik Maxi Dress,117.26,210.21,9,953,936
31/08/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,964,950
31/08/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,966,949
31/08/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,957,946
31/08/2023,P0081,Casual Baju Kurung,325.12,298.43,9,964,944
31/08/2023,P0091,Kurta with Batik Print,268.96,142.99,9,960,948
01/09/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
01/09/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,944,942
01/09/2023,P0063,Modern Baju Kurung,120.63,154.65,9,937,923
01/09/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,977,973
